,offensive.language,tweet_hashed
3354,0,"RT @###### a girl tweeted ""you might be ghetto if u bring food from outside into the movies""
no u might be stupid if u pay 4.99 for a b&#8230;"
3355,0,"RT @###### a girl tweeted ""you might be ghetto if u bring food from outside into the movies""
no u might be stupid if u pay 4.99 for a b&#8230;"
3356,0,"RT @###### a girl tweeted ""you might be ghetto if u bring food from outside into the movies""
no u might be stupid if u pay 4.99 for a b&#8230;"
3357,1,@###### can we plz go to Starbucks and do that. Ebola sounds like a really ghetto hood name tbh.
3358,1,@###### can we plz go to Starbucks and do that. Ebola sounds like a really ghetto hood name tbh.
3359,1,@###### can we plz go to Starbucks and do that. Ebola sounds like a really ghetto hood name tbh.
3360,0,RT @###### if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform
3361,0,RT @###### if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform
3362,0,RT @###### if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform
3363,1,Your bitch want to fuck the squad &#128527;&#128076;
3364,1,Your bitch want to fuck the squad &#128527;&#128076;
3365,1,Your bitch want to fuck the squad &#128527;&#128076;
3366,0,RT @###### @###### condom were invent for that sole purpose
3367,0,RT @###### @###### condom were invent for that sole purpose
3368,0,RT @###### @###### condom were invent for that sole purpose
3369,0,People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch
3370,0,People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch
3371,1,People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch
3372,1,@###### I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer
3373,0,@###### I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer
3374,0,@###### I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer
3375,1,@###### It's retarded. Ignore the harlem shake fad and hope it goes away soon.
3376,0,@###### It's retarded. Ignore the harlem shake fad and hope it goes away soon.
3377,0,@###### It's retarded. Ignore the harlem shake fad and hope it goes away soon.
3378,1,Charles was eatin trash ass Dominoes in that pic...you know he was still poor at the time lol
3379,1,Charles was eatin trash ass Dominoes in that pic...you know he was still poor at the time lol
3380,0,Charles was eatin trash ass Dominoes in that pic...you know he was still poor at the time lol
3381,1,Haha macklemoore was just on my ferry boat bitches. That black caddy !
3382,1,Haha macklemoore was just on my ferry boat bitches. That black caddy !
3383,1,Haha macklemoore was just on my ferry boat bitches. That black caddy !
3384,0,Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine
3385,1,Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine
3386,0,Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine
3387,0,That 'Ouija' movie look like trash
3388,0,That 'Ouija' movie look like trash
3389,0,That 'Ouija' movie look like trash
3390,1,Cheater cheater pumpkin eater where'd you find that no good white trash hoe. #trashy #sloots
3391,1,Cheater cheater pumpkin eater where'd you find that no good white trash hoe. #trashy #sloots
3392,1,Cheater cheater pumpkin eater where'd you find that no good white trash hoe. #trashy #sloots
3393,1,RT @###### The person below didn't get a big booty hoe.
3394,1,RT @###### The person below didn't get a big booty hoe.
3395,1,RT @###### The person below didn't get a big booty hoe.
3396,0,Bullets through a nigguh tru jeans
3397,1,Bullets through a nigguh tru jeans
3398,1,Bullets through a nigguh tru jeans
3399,1,RT @###### I love me some down ass bitches.
3400,1,RT @###### I love me some down ass bitches.
3401,1,RT @###### I love me some down ass bitches.
3402,0,The only thing about niccas is they be followers smh .. Be ya self everyone else is taken!!
3403,0,The only thing about niccas is they be followers smh .. Be ya self everyone else is taken!!
3404,0,The only thing about niccas is they be followers smh .. Be ya self everyone else is taken!!
3405,1,"Whoever came up with that "" I don't have no ex's "" sayin must've been a hoe"
3406,1,"Whoever came up with that "" I don't have no ex's "" sayin must've been a hoe"
3407,1,"Whoever came up with that "" I don't have no ex's "" sayin must've been a hoe"
3408,1,"none of them 3 bitches look like dey ca boil a egg, but working at buds broiler...."
3409,1,"none of them 3 bitches look like dey ca boil a egg, but working at buds broiler...."
3410,1,"none of them 3 bitches look like dey ca boil a egg, but working at buds broiler...."
3411,0,@###### @###### I'm not a liberal &amp; I support changing the name. It transcends standard political grandstanding.
3412,0,@###### @###### I'm not a liberal &amp; I support changing the name. It transcends standard political grandstanding.
3413,0,@###### @###### I'm not a liberal &amp; I support changing the name. It transcends standard political grandstanding.
3414,1,@###### you don't know shit about me faggot bitch
3415,1,@###### you don't know shit about me faggot bitch
3416,1,@###### you don't know shit about me faggot bitch
3417,1,@###### @###### bitch ass Jorge Haha ain't you at work nigga?
3418,1,@###### @###### bitch ass Jorge Haha ain't you at work nigga?
3419,0,@###### @###### bitch ass Jorge Haha ain't you at work nigga?
3420,0,"with Louisville (5) losing last night, a win to #iubb (7) tonight should have them back in the top 5! #ncaa #basketball #iu #hoosiers"
3421,0,"with Louisville (5) losing last night, a win to #iubb (7) tonight should have them back in the top 5! #ncaa #basketball #iu #hoosiers"
3422,0,"with Louisville (5) losing last night, a win to #iubb (7) tonight should have them back in the top 5! #ncaa #basketball #iu #hoosiers"
3423,1,"RT @###### As a fat nigga, I ain't ever gotten a broad off anything but the content of my character... Don't no bitches think im sex&#8230;"
3424,1,"RT @###### As a fat nigga, I ain't ever gotten a broad off anything but the content of my character... Don't no bitches think im sex&#8230;"
3425,1,"RT @###### As a fat nigga, I ain't ever gotten a broad off anything but the content of my character... Don't no bitches think im sex&#8230;"
3426,1,RT @###### These hoes is thotful
3427,1,RT @###### These hoes is thotful
3428,1,RT @###### These hoes is thotful
3429,1,Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways
3430,1,Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways
3431,1,Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways
3432,1,"Sometimes ppl stay married cuz it's convenient. When u constantly bitch &amp; complain &amp; sleep in separate rooms, it's time to reevaluate."
3433,1,"Sometimes ppl stay married cuz it's convenient. When u constantly bitch &amp; complain &amp; sleep in separate rooms, it's time to reevaluate."
3434,1,"Sometimes ppl stay married cuz it's convenient. When u constantly bitch &amp; complain &amp; sleep in separate rooms, it's time to reevaluate."
3435,0,RT @###### abel is a 43 yrs old beaner working @ home depot and he didn't want to hang out with you = major L
3436,0,RT @###### abel is a 43 yrs old beaner working @ home depot and he didn't want to hang out with you = major L
3437,0,RT @###### abel is a 43 yrs old beaner working @ home depot and he didn't want to hang out with you = major L
3438,0,why they playing trash on ESPN right now.
3439,0,why they playing trash on ESPN right now.
3440,0,why they playing trash on ESPN right now.
3441,1,RT @###### &#8220;@###### 90% of the black girls at my school are ghetto AF&#8221; 98.6%
3442,1,RT @###### &#8220;@###### 90% of the black girls at my school are ghetto AF&#8221; 98.6%
3443,1,RT @###### &#8220;@###### 90% of the black girls at my school are ghetto AF&#8221; 98.6%
3444,1,"&#8220;@###### If she's sending you nudes on snap chats but your not one of the 3 guys on her favorites, she a hoe.&#8221;&#128514;&#128514;&#128514;&#128557;"
3445,0,"&#8220;@###### If she's sending you nudes on snap chats but your not one of the 3 guys on her favorites, she a hoe.&#8221;&#128514;&#128514;&#128514;&#128557;"
3446,0,"&#8220;@###### If she's sending you nudes on snap chats but your not one of the 3 guys on her favorites, she a hoe.&#8221;&#128514;&#128514;&#128514;&#128557;"
3447,1,RT @###### When you eat food that's too hot and start breathing like a retarded dragon.
3448,1,RT @###### When you eat food that's too hot and start breathing like a retarded dragon.
3449,1,RT @###### When you eat food that's too hot and start breathing like a retarded dragon.
3450,1,High then a hoe but played it cooooool
3451,1,High then a hoe but played it cooooool
3452,1,High then a hoe but played it cooooool
3453,0,RT @###### @###### @###### Joshua is a faggot. Just suspend him on those grounds
3454,0,RT @###### @###### @###### Joshua is a faggot. Just suspend him on those grounds
3455,1,RT @###### @###### @###### Joshua is a faggot. Just suspend him on those grounds
3456,1,"RT @###### 4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the&#8230;"
3457,1,"RT @###### 4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the&#8230;"
3458,1,"RT @###### 4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the&#8230;"
3459,1,RT @###### Bitch said I lie too much bitch you ain't worth telling the truth too
3460,1,RT @###### Bitch said I lie too much bitch you ain't worth telling the truth too
3461,1,RT @###### Bitch said I lie too much bitch you ain't worth telling the truth too
3462,1,The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now
3463,1,The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now
3464,0,The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now
3465,1,"@###### @###### @###### Man bitch am not gonna do a damn thang, if u don't like what I got to say then unfollow me"
3466,1,"@###### @###### @###### Man bitch am not gonna do a damn thang, if u don't like what I got to say then unfollow me"
3467,1,"@###### @###### @###### Man bitch am not gonna do a damn thang, if u don't like what I got to say then unfollow me"
3468,0,@###### She colored not Lebanese
3469,1,@###### She colored not Lebanese
3470,1,@###### She colored not Lebanese
3471,0,"If you are descended from anything less than European nobility and/or royalty, then you are non-titled common gutter trash."
3472,0,"If you are descended from anything less than European nobility and/or royalty, then you are non-titled common gutter trash."
3473,0,"If you are descended from anything less than European nobility and/or royalty, then you are non-titled common gutter trash."
3474,1,"I be sayin I'm done drinkin everyday but then one of my friends hit me up like ""I gotta case"" and only faggots turn down free beer"
3475,1,"I be sayin I'm done drinkin everyday but then one of my friends hit me up like ""I gotta case"" and only faggots turn down free beer"
3476,1,"I be sayin I'm done drinkin everyday but then one of my friends hit me up like ""I gotta case"" and only faggots turn down free beer"
3477,0,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt
3478,0,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt
3479,0,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt
3480,1,Yo bitch wanna fuck the squad!!&#128526;
3481,1,Yo bitch wanna fuck the squad!!&#128526;
3482,1,Yo bitch wanna fuck the squad!!&#128526;
3483,0,I wanna be around bitches &amp; have fun &#128556;
3484,1,I wanna be around bitches &amp; have fun &#128556;
3485,1,I wanna be around bitches &amp; have fun &#128556;
3486,1,People who play #roleplayinggames are human filth and don't deserve the same respect you'd give a mosquito. They're soulless gutter trash.
3487,0,People who play #roleplayinggames are human filth and don't deserve the same respect you'd give a mosquito. They're soulless gutter trash.
3488,1,People who play #roleplayinggames are human filth and don't deserve the same respect you'd give a mosquito. They're soulless gutter trash.
3489,0,Already more yellows than the last 2 years combined #IndyCar #Honda200
3490,0,Already more yellows than the last 2 years combined #IndyCar #Honda200
3491,0,Already more yellows than the last 2 years combined #IndyCar #Honda200
3492,1,@###### im going to murder that fucking cunt
3493,1,@###### im going to murder that fucking cunt
3494,1,@###### im going to murder that fucking cunt
3495,0,"That's real dedication. .. &#171;@###### This bitch got diarrhea and still here, shitting up the bathroom.&#187;"
3496,1,"That's real dedication. .. &#171;@###### This bitch got diarrhea and still here, shitting up the bathroom.&#187;"
3497,1,"That's real dedication. .. &#171;@###### This bitch got diarrhea and still here, shitting up the bathroom.&#187;"
3498,1,@###### too make up for your yellow chompers? #candyass
3499,0,@###### too make up for your yellow chompers? #candyass
3500,1,@###### too make up for your yellow chompers? #candyass
3501,1,Last year I cuffed that bitch well now its ovaaaaaa
3502,1,Last year I cuffed that bitch well now its ovaaaaaa
3503,1,Last year I cuffed that bitch well now its ovaaaaaa
3504,1,Only retards retweet fuckry
3505,1,Only retards retweet fuckry
3506,1,Only retards retweet fuckry
3507,0,Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf
3508,0,Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf
3509,0,Alexa's phone gave us colors and Julia got yellow I'm dying #racistaf
3510,1,@###### bitch ass
3511,1,@###### bitch ass
3512,0,@###### bitch ass
3513,1,Lmaoooooo @ Supreme being trash. Guess Bape is trash to huh?
3514,0,Lmaoooooo @ Supreme being trash. Guess Bape is trash to huh?
3515,1,Lmaoooooo @ Supreme being trash. Guess Bape is trash to huh?
3516,0,"RT @###### Jammer just said to me he thought ""mustard on the beat ho"" was saying ""Abdullah on the beat"" this whole time LOOOOOOOL"
3517,1,"RT @###### Jammer just said to me he thought ""mustard on the beat ho"" was saying ""Abdullah on the beat"" this whole time LOOOOOOOL"
3518,0,"RT @###### Jammer just said to me he thought ""mustard on the beat ho"" was saying ""Abdullah on the beat"" this whole time LOOOOOOOL"
3519,0,"I would like to test and see how long your tongue really is, my lady. [eggplant emoji] @######"
3520,0,"I would like to test and see how long your tongue really is, my lady. [eggplant emoji] @######"
3521,0,"I would like to test and see how long your tongue really is, my lady. [eggplant emoji] @######"
3522,1,"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch"
3523,1,"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch"
3524,1,"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch"
3525,1,"If you say any of the following words the convo is over: nigger, nigga, swag, yolo, fag, retard."
3526,1,"If you say any of the following words the convo is over: nigger, nigga, swag, yolo, fag, retard."
3527,0,"If you say any of the following words the convo is over: nigger, nigga, swag, yolo, fag, retard."
3528,1,@###### tranny
3529,0,@###### tranny
3530,0,@###### tranny
3531,1,"@###### why did they add your name all ghetto like that? Looks like they used label maker, lol!"
3532,1,"@###### why did they add your name all ghetto like that? Looks like they used label maker, lol!"
3533,0,"@###### why did they add your name all ghetto like that? Looks like they used label maker, lol!"
3534,1,You do something different you turn out a hoe
3535,1,You do something different you turn out a hoe
3536,1,You do something different you turn out a hoe
3537,1,A tall tee n sum slouch shoes on I could've fucc yo bitch
3538,1,A tall tee n sum slouch shoes on I could've fucc yo bitch
3539,1,A tall tee n sum slouch shoes on I could've fucc yo bitch
3540,0,@###### i agree my fellow cracker.
3541,0,@###### i agree my fellow cracker.
3542,1,@###### i agree my fellow cracker.
3543,1,Bt bitches &amp;&amp; niggahs always had there hand out
3544,1,Bt bitches &amp;&amp; niggahs always had there hand out
3545,1,Bt bitches &amp;&amp; niggahs always had there hand out
3546,0,"@###### hey Sir house nigger, uncle tom aren't you from grand ole Mississippi, I rest my case!"
3547,1,"@###### hey Sir house nigger, uncle tom aren't you from grand ole Mississippi, I rest my case!"
3548,1,"@###### hey Sir house nigger, uncle tom aren't you from grand ole Mississippi, I rest my case!"
3549,1,RT @###### wake me up when da bitches get here
3550,1,RT @###### wake me up when da bitches get here
3551,0,RT @###### wake me up when da bitches get here
3552,1,",@###### me gusta ""typing like a retard to make the other person look dumber by pretending to agree with them"" bazinga"
3553,0,",@###### me gusta ""typing like a retard to make the other person look dumber by pretending to agree with them"" bazinga"
3554,0,",@###### me gusta ""typing like a retard to make the other person look dumber by pretending to agree with them"" bazinga"
3555,0,I'm really nice &#128557; but a bitch at times
3556,1,I'm really nice &#128557; but a bitch at times
3557,1,I'm really nice &#128557; but a bitch at times
3558,1,RT @###### them other bitches aint got nothing on me I can tell by how your still fucking with meeeee
3559,1,RT @###### them other bitches aint got nothing on me I can tell by how your still fucking with meeeee
3560,1,RT @###### them other bitches aint got nothing on me I can tell by how your still fucking with meeeee
3561,0,@###### oh? He still talking to other bitches I bet. NONE of my biz tho
3562,1,@###### oh? He still talking to other bitches I bet. NONE of my biz tho
3563,1,@###### oh? He still talking to other bitches I bet. NONE of my biz tho
3564,0,@###### Biden was a winner last night? Yea right like Charlie Sheen Really was a a winner too.... #winning lol
3565,0,@###### Biden was a winner last night? Yea right like Charlie Sheen Really was a a winner too.... #winning lol
3566,0,@###### Biden was a winner last night? Yea right like Charlie Sheen Really was a a winner too.... #winning lol
3567,1,RT @###### Real niggas can handle anything.. including any bitch or any nigga
3568,1,RT @###### Real niggas can handle anything.. including any bitch or any nigga
3569,1,RT @###### Real niggas can handle anything.. including any bitch or any nigga
3570,0,I am currently using a yellow marker that is literally called 'Spanish Orange' for this drawing of @###### ; absolute perfection.
3571,0,I am currently using a yellow marker that is literally called 'Spanish Orange' for this drawing of @###### ; absolute perfection.
3572,0,I am currently using a yellow marker that is literally called 'Spanish Orange' for this drawing of @###### ; absolute perfection.
3573,1,stupid teacher talks to @###### like he's retarded
3574,1,stupid teacher talks to @###### like he's retarded
3575,0,stupid teacher talks to @###### like he's retarded
3576,0,@###### I'm talkin bout sluts and hoes in general
3577,1,@###### I'm talkin bout sluts and hoes in general
3578,1,@###### I'm talkin bout sluts and hoes in general
3579,1,"&#8220;@###### White kids favorite activities1. Calling people ""niggers"" on Xbox
2.fucking their pet
3. Shooting up their school&#8221;"
3580,1,"&#8220;@###### White kids favorite activities1. Calling people ""niggers"" on Xbox
2.fucking their pet
3. Shooting up their school&#8221;"
3581,1,"&#8220;@###### White kids favorite activities1. Calling people ""niggers"" on Xbox
2.fucking their pet
3. Shooting up their school&#8221;"
3582,1,Promise to love you and obey..and hit it more than once a day..girl I say that genuinely..fuck that bitch.. It's what you sayy
3583,1,Promise to love you and obey..and hit it more than once a day..girl I say that genuinely..fuck that bitch.. It's what you sayy
3584,1,Promise to love you and obey..and hit it more than once a day..girl I say that genuinely..fuck that bitch.. It's what you sayy
3585,0,"@###### he looks like reg. Memphis,tn. trash! we got them everywhere."
3586,0,"@###### he looks like reg. Memphis,tn. trash! we got them everywhere."
3587,0,"@###### he looks like reg. Memphis,tn. trash! we got them everywhere."
3588,0,RT @###### This whole week was trash
3589,0,RT @###### This whole week was trash
3590,0,RT @###### This whole week was trash
3591,0,"Hoes thnk they ""won"" when the nigga thats ridin the fence start givin them a lil attention... what u won hoe? A wishywashy ass nigga? Oh."
3592,1,"Hoes thnk they ""won"" when the nigga thats ridin the fence start givin them a lil attention... what u won hoe? A wishywashy ass nigga? Oh."
3593,1,"Hoes thnk they ""won"" when the nigga thats ridin the fence start givin them a lil attention... what u won hoe? A wishywashy ass nigga? Oh."
3594,1,I should've fought you when I was over there if only I was myself and I haven't popped that talking about u only need two hits bitch please
3595,1,I should've fought you when I was over there if only I was myself and I haven't popped that talking about u only need two hits bitch please
3596,1,I should've fought you when I was over there if only I was myself and I haven't popped that talking about u only need two hits bitch please
3597,1,@###### @###### @###### @###### yea spell check is a bitch... lets stay on topic
3598,1,@###### @###### @###### @###### yea spell check is a bitch... lets stay on topic
3599,1,@###### @###### @###### @###### yea spell check is a bitch... lets stay on topic
3600,1,RT @###### That black pussy have nigga sayin anything #AHSFREAKSHOW
3601,0,RT @###### That black pussy have nigga sayin anything #AHSFREAKSHOW
3602,1,RT @###### That black pussy have nigga sayin anything #AHSFREAKSHOW
3603,0,@###### maybe not but you crow about obama and democrats so you are a mawbar....Might as well be a Republican.
3604,0,@###### maybe not but you crow about obama and democrats so you are a mawbar....Might as well be a Republican.
3605,0,@###### maybe not but you crow about obama and democrats so you are a mawbar....Might as well be a Republican.
3606,1,"@###### @###### every time I beat you I'm ""being a faggot"" maybe I'm just being better than you lmao"
3607,1,"@###### @###### every time I beat you I'm ""being a faggot"" maybe I'm just being better than you lmao"
3608,0,"@###### @###### every time I beat you I'm ""being a faggot"" maybe I'm just being better than you lmao"
3609,1,"If not for GZ, #Trayvon would be alive right this second... Smoking a bowl and tweeting about ""bitches and hoes"". Such a nice kid he was..."
3610,0,"If not for GZ, #Trayvon would be alive right this second... Smoking a bowl and tweeting about ""bitches and hoes"". Such a nice kid he was..."
3611,0,"If not for GZ, #Trayvon would be alive right this second... Smoking a bowl and tweeting about ""bitches and hoes"". Such a nice kid he was..."
3612,0,Inbed eating left over poppadom. #livinthedream
3613,0,Inbed eating left over poppadom. #livinthedream
3614,1,Inbed eating left over poppadom. #livinthedream
3615,1,@###### best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.
3616,1,@###### best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.
3617,0,@###### best O-Lineman is a rookie. It's him and a bunch of retards I wouldn't trust with a potato gun.
3618,1,@###### the bird gone run from your ass
3619,1,@###### the bird gone run from your ass
3620,1,@###### the bird gone run from your ass
3621,1,ShoutOut to Brooklyn and this $3.47/gal gas. On my way to Atlantic to mess with ghetto girls working at Target now.
3622,1,ShoutOut to Brooklyn and this $3.47/gal gas. On my way to Atlantic to mess with ghetto girls working at Target now.
3623,1,ShoutOut to Brooklyn and this $3.47/gal gas. On my way to Atlantic to mess with ghetto girls working at Target now.
3624,0,RT @###### Aurora is more ghetto then the bellos &#128514;&#128557;
3625,1,RT @###### Aurora is more ghetto then the bellos &#128514;&#128557;
3626,0,RT @###### Aurora is more ghetto then the bellos &#128514;&#128557;
3627,1,@###### that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol
3628,1,@###### that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol
3629,1,@###### that's not even a real word! Must have hit a blunt and started making up shit with your nigger ass lol
3630,0,"Good morning, you hoe ass niggas. *Pimp C voice*"
3631,0,"Good morning, you hoe ass niggas. *Pimp C voice*"
3632,0,"Good morning, you hoe ass niggas. *Pimp C voice*"
3633,1,fucking CHRIST i hate tutors and TAs. you literally get paid to teach retards to stop picking their nose. GET THE FUCK OUTTA MY FACE
3634,1,fucking CHRIST i hate tutors and TAs. you literally get paid to teach retards to stop picking their nose. GET THE FUCK OUTTA MY FACE
3635,1,fucking CHRIST i hate tutors and TAs. you literally get paid to teach retards to stop picking their nose. GET THE FUCK OUTTA MY FACE
3636,1,@###### brooooo I miss you bitch
3637,0,@###### brooooo I miss you bitch
3638,1,@###### brooooo I miss you bitch
3639,1,"I had the boldest side hoes, come out to me I front of my girl nd start touchin a nigguh"
3640,1,"I had the boldest side hoes, come out to me I front of my girl nd start touchin a nigguh"
3641,0,"I had the boldest side hoes, come out to me I front of my girl nd start touchin a nigguh"
3642,0,I'm like Rashad and I did her like when he found out the ghetto truth about New-New
3643,0,I'm like Rashad and I did her like when he found out the ghetto truth about New-New
3644,0,I'm like Rashad and I did her like when he found out the ghetto truth about New-New
3645,0,People are so uncivilized.
3646,0,People are so uncivilized.
3647,0,People are so uncivilized.
3648,1,@###### I should've &#128553; that bitches wallet was tigher than her pu$$y
3649,1,@###### I should've &#128553; that bitches wallet was tigher than her pu$$y
3650,1,@###### I should've &#128553; that bitches wallet was tigher than her pu$$y
3651,1,@###### @###### @###### you little fag. At least I will fuck a Woman to have kids. Plus work to support them. Hipster homo
3652,1,@###### @###### @###### you little fag. At least I will fuck a Woman to have kids. Plus work to support them. Hipster homo
3653,1,@###### @###### @###### you little fag. At least I will fuck a Woman to have kids. Plus work to support them. Hipster homo
3654,1,Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around
3655,1,Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around
3656,1,Literally every man in my fam copped a bad white bitch as a wife. I ain't even boutta break da chain. Unless a latina comes around
3657,1,"Stop using the word ""redskin(s)""."
3658,1,"Stop using the word ""redskin(s)""."
3659,0,"Stop using the word ""redskin(s)""."
3660,1,"I'm officially dubbing that nasty, un-natural shade of red that looks good on no one that you usually see in the ghetto ""hood red""."
3661,0,"I'm officially dubbing that nasty, un-natural shade of red that looks good on no one that you usually see in the ghetto ""hood red""."
3662,0,"I'm officially dubbing that nasty, un-natural shade of red that looks good on no one that you usually see in the ghetto ""hood red""."
3663,0,"Drake T.I&#8220;@###### &#8220;@###### 3 Stacks, Kendrick RT @###### Name a rapper that alot of people like...but you think is trash&#8221;&#8221;"
3664,0,"Drake T.I&#8220;@###### &#8220;@###### 3 Stacks, Kendrick RT @###### Name a rapper that alot of people like...but you think is trash&#8221;&#8221;"
3665,0,"Drake T.I&#8220;@###### &#8220;@###### 3 Stacks, Kendrick RT @###### Name a rapper that alot of people like...but you think is trash&#8221;&#8221;"
3666,1,@###### You be totally correct Anthony. Can&#8217;t be livin round dem colored folk. Day be bringin down da hood and dem propery value
3667,0,@###### You be totally correct Anthony. Can&#8217;t be livin round dem colored folk. Day be bringin down da hood and dem propery value
3668,0,@###### You be totally correct Anthony. Can&#8217;t be livin round dem colored folk. Day be bringin down da hood and dem propery value
3669,1,"Cay said ""well bitch I THOT you was on house arrest so you ain't walking NO WHERE!"" &#128514;&#128557;&#128514;OMG I hate her"
3670,1,"Cay said ""well bitch I THOT you was on house arrest so you ain't walking NO WHERE!"" &#128514;&#128557;&#128514;OMG I hate her"
3671,1,"Cay said ""well bitch I THOT you was on house arrest so you ain't walking NO WHERE!"" &#128514;&#128557;&#128514;OMG I hate her"
3672,1,I'm so sick of u niggers...
3673,0,I'm so sick of u niggers...
3674,0,I'm so sick of u niggers...
3675,1,"Never seen a tinted yellow tongue before. 
She just ate a lemon jolly rancher?"
3676,0,"Never seen a tinted yellow tongue before. 
She just ate a lemon jolly rancher?"
3677,0,"Never seen a tinted yellow tongue before. 
She just ate a lemon jolly rancher?"
3678,0,@###### Waco is ghetto hahaha. Wait til we go pick up nat in Austin tomorrow
3679,0,@###### Waco is ghetto hahaha. Wait til we go pick up nat in Austin tomorrow
3680,0,@###### Waco is ghetto hahaha. Wait til we go pick up nat in Austin tomorrow
3681,1,"Do birds have dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works!!!"
3682,1,"Do birds have dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works!!!"
3683,1,"Do birds have dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works!!!"
3684,0,@###### @###### @###### @###### Ahmed and retard mikey for special Olympic boxing
3685,1,@###### @###### @###### @###### Ahmed and retard mikey for special Olympic boxing
3686,1,@###### @###### @###### @###### Ahmed and retard mikey for special Olympic boxing
3687,1,&#8220;@###### Queen Latifah the only dyke id contemplate fucking.. Rns&#8221;wait...
3688,1,&#8220;@###### Queen Latifah the only dyke id contemplate fucking.. Rns&#8221;wait...
3689,0,&#8220;@###### Queen Latifah the only dyke id contemplate fucking.. Rns&#8221;wait...
3690,1,the receptionist im always forced to talk to is such a racist cunt. i called her for an error and she said she'll call me. 40 mins. nothing.
3691,1,the receptionist im always forced to talk to is such a racist cunt. i called her for an error and she said she'll call me. 40 mins. nothing.
3692,1,the receptionist im always forced to talk to is such a racist cunt. i called her for an error and she said she'll call me. 40 mins. nothing.
3693,1,If Dj Khaled eats Nicki Minaj's pussy he finna taste everyone in the rap industry
3694,1,If Dj Khaled eats Nicki Minaj's pussy he finna taste everyone in the rap industry
3695,1,If Dj Khaled eats Nicki Minaj's pussy he finna taste everyone in the rap industry
3696,0,@###### hey Hun!
3697,0,@###### hey Hun!
3698,0,@###### hey Hun!
3699,1,@###### thanks...bitch.
3700,1,@###### thanks...bitch.
3701,1,@###### thanks...bitch.
3702,1,RT @###### Yeen suckin yeen fuckin watchu doin hoe ?
3703,1,RT @###### Yeen suckin yeen fuckin watchu doin hoe ?
3704,1,RT @###### Yeen suckin yeen fuckin watchu doin hoe ?
3705,0,RT @###### shoutout to @###### bitch you guessed it remix shit is &#128293;&#128293;&#128293;
3706,1,RT @###### shoutout to @###### bitch you guessed it remix shit is &#128293;&#128293;&#128293;
3707,1,RT @###### shoutout to @###### bitch you guessed it remix shit is &#128293;&#128293;&#128293;
3708,1,Dis hoe got uh dinguling nose &#127814;&#128514;&#128514;&#128514;
3709,1,Dis hoe got uh dinguling nose &#127814;&#128514;&#128514;&#128514;
3710,0,Dis hoe got uh dinguling nose &#127814;&#128514;&#128514;&#128514;
3711,1,Kobe Bryant is such a bitch. Grow up pussy.
