,offensive.language,tweet_hashed
3835,0,@###### Ha. He ain't welcome in Washington State or Nashville. Serpas is straight trash.
3836,1,@###### Ha. He ain't welcome in Washington State or Nashville. Serpas is straight trash.
3837,0,@###### Ha. He ain't welcome in Washington State or Nashville. Serpas is straight trash.
3838,1,RT @###### Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a&#8230;
3839,1,RT @###### Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a&#8230;
3840,1,RT @###### Only fuck niggas would wanna continue to mess with these messy ass bitches vs. somebody who HAS been down for them all a&#8230;
3841,0,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy."
3842,1,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy."
3843,0,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy."
3844,1,RT @###### Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?
3845,1,RT @###### Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?
3846,1,RT @###### Food be good...except that rice they cook that bitch on Monday for the week + Tootsies?
3847,0,-Can I help you?-Maybe. You gotta card for &#8220;Sorry that tranny died in your motel room; now your wife knows. Here&#8217;s an Applebees gift card&#8221;?
3848,0,-Can I help you?-Maybe. You gotta card for &#8220;Sorry that tranny died in your motel room; now your wife knows. Here&#8217;s an Applebees gift card&#8221;?
3849,0,-Can I help you?-Maybe. You gotta card for &#8220;Sorry that tranny died in your motel room; now your wife knows. Here&#8217;s an Applebees gift card&#8221;?
3850,0,@###### nah I replied to you like I did to literally everyone else who called it trash... Go and check if you don't believe me
3851,0,@###### nah I replied to you like I did to literally everyone else who called it trash... Go and check if you don't believe me
3852,0,@###### nah I replied to you like I did to literally everyone else who called it trash... Go and check if you don't believe me
3853,0,@###### naah da twitter bird &#128542;
3854,0,@###### naah da twitter bird &#128542;
3855,0,@###### naah da twitter bird &#128542;
3856,0,Gabby is such a hoe
3857,1,Gabby is such a hoe
3858,1,Gabby is such a hoe
3859,1,RT @###### Black girls hoes cause they fuck niggas for money revenge and dumb shit like that
3860,1,RT @###### Black girls hoes cause they fuck niggas for money revenge and dumb shit like that
3861,1,RT @###### Black girls hoes cause they fuck niggas for money revenge and dumb shit like that
3862,0,This nigglet &#10084;&#65039;
3863,1,This nigglet &#10084;&#65039;
3864,1,This nigglet &#10084;&#65039;
3865,0,RT @###### #IWantToPunchPeopleWho mock God
3866,0,RT @###### #IWantToPunchPeopleWho mock God
3867,1,RT @###### #IWantToPunchPeopleWho mock God
3868,1,If u bad niggas a really play nice to get to the pussy then... that ass gone &#128514;
3869,1,If u bad niggas a really play nice to get to the pussy then... that ass gone &#128514;
3870,1,If u bad niggas a really play nice to get to the pussy then... that ass gone &#128514;
3871,1,RT @###### &#8220;@###### The bromance between pat and ant is real&#8221; fuck that faggot
3872,1,RT @###### &#8220;@###### The bromance between pat and ant is real&#8221; fuck that faggot
3873,1,RT @###### &#8220;@###### The bromance between pat and ant is real&#8221; fuck that faggot
3874,1,"RT @###### You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?"
3875,1,"RT @###### You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?"
3876,1,"RT @###### You assholes know that referring to a girl as ""bitch"" doesn't make your dick any bigger, right?"
3877,1,@###### @###### I wonder if the progs didn't relegate young black men to the ghettos to keep them away from harry reid's friends...
3878,0,@###### @###### I wonder if the progs didn't relegate young black men to the ghettos to keep them away from harry reid's friends...
3879,0,@###### @###### I wonder if the progs didn't relegate young black men to the ghettos to keep them away from harry reid's friends...
3880,0,So I decided to drive to the good walmart where the colored folks don't go bc it's food here.
3881,1,So I decided to drive to the good walmart where the colored folks don't go bc it's food here.
3882,0,So I decided to drive to the good walmart where the colored folks don't go bc it's food here.
3883,1,RT @###### This nigguh Chris Paul
3884,0,RT @###### This nigguh Chris Paul
3885,1,RT @###### This nigguh Chris Paul
3886,0,"RT @###### Remember the ""yellow badge"" Nazis used? Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa.
h&#8230;"
3887,0,"RT @###### Remember the ""yellow badge"" Nazis used? Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa.
h&#8230;"
3888,0,"RT @###### Remember the ""yellow badge"" Nazis used? Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa.
h&#8230;"
3889,1,All DESE yung niggaz pussy
3890,1,All DESE yung niggaz pussy
3891,1,All DESE yung niggaz pussy
3892,0,"Who remembers when we were in middle school/high school and would throw paper in the trash from our seat and yell ""KOBE!"" Lmfaoooo"
3893,0,"Who remembers when we were in middle school/high school and would throw paper in the trash from our seat and yell ""KOBE!"" Lmfaoooo"
3894,0,"Who remembers when we were in middle school/high school and would throw paper in the trash from our seat and yell ""KOBE!"" Lmfaoooo"
3897,1,@###### Jenny says you're an evil bitch.
3898,1,@###### Jenny says you're an evil bitch.
3899,1,@###### Jenny says you're an evil bitch.
3900,1,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music
3901,1,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music
3902,1,people be shooting their guns around here late as fuck got me thinking they tryna shoot my black ass 4 jammin jiggaboo music
3903,1,@###### nigga i really dont give a flying fuck but if u wanna talk shit then back your words up and scratch stop being a little bitch
3904,1,@###### nigga i really dont give a flying fuck but if u wanna talk shit then back your words up and scratch stop being a little bitch
3905,1,@###### nigga i really dont give a flying fuck but if u wanna talk shit then back your words up and scratch stop being a little bitch
3906,1,Truth RT @###### Only a faggot would turn down hairy pussy
3907,1,Truth RT @###### Only a faggot would turn down hairy pussy
3908,1,Truth RT @###### Only a faggot would turn down hairy pussy
3909,1,This chick looks like she straight up took a colored pencil to her eyebrows #thatshitdoesntlookgood
3910,1,This chick looks like she straight up took a colored pencil to her eyebrows #thatshitdoesntlookgood
3911,0,This chick looks like she straight up took a colored pencil to her eyebrows #thatshitdoesntlookgood
3912,0,"The punishment should fit the crime. For instance, if you take the last Twinkie you should choke on that Twinkie. Twinkie's are sacred."
3913,0,"The punishment should fit the crime. For instance, if you take the last Twinkie you should choke on that Twinkie. Twinkie's are sacred."
3914,0,"The punishment should fit the crime. For instance, if you take the last Twinkie you should choke on that Twinkie. Twinkie's are sacred."
3915,0,"Brooooooo that wingstop went sooooo clutch, I straight ran through that hoe!!"
3916,0,"Brooooooo that wingstop went sooooo clutch, I straight ran through that hoe!!"
3917,0,"Brooooooo that wingstop went sooooo clutch, I straight ran through that hoe!!"
3918,0,RT @###### I've talked too much trash for OU to lose today..
3919,0,RT @###### I've talked too much trash for OU to lose today..
3920,0,RT @###### I've talked too much trash for OU to lose today..
3921,0,"I hate the f-ing bus, I hate the f-ing bus, high ho the dairy-0 I hate the f-ing bus!"
3922,0,"I hate the f-ing bus, I hate the f-ing bus, high ho the dairy-0 I hate the f-ing bus!"
3923,0,"I hate the f-ing bus, I hate the f-ing bus, high ho the dairy-0 I hate the f-ing bus!"
3924,1,Just made that test my bitch
3925,0,Just made that test my bitch
3926,1,Just made that test my bitch
3927,1,I'm Rick James bitch!
3928,1,I'm Rick James bitch!
3929,1,I'm Rick James bitch!
3930,1,"@###### not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america"
3931,0,"@###### not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america"
3932,1,"@###### not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america"
3933,1,@###### I'm surprised you could read it with slits for eyes
3934,0,@###### I'm surprised you could read it with slits for eyes
3935,1,@###### I'm surprised you could read it with slits for eyes
3936,0,"@###### oh state, just enjoy your trailer trash and your sub par sports."
3937,0,"@###### oh state, just enjoy your trailer trash and your sub par sports."
3938,0,"@###### oh state, just enjoy your trailer trash and your sub par sports."
3939,1,Eat a dick bitch
3940,1,Eat a dick bitch
3941,1,Eat a dick bitch
3942,0,"""@###### @###### alsarabsss"" hes a beaner smh you can tell hes a mexican"
3943,1,"""@###### @###### alsarabsss"" hes a beaner smh you can tell hes a mexican"
3944,0,"""@###### @###### alsarabsss"" hes a beaner smh you can tell hes a mexican"
3945,1,One thing i always tell my lor cousins big cousins my bitches &amp;&amp; niggah u always gonna be good regardless
3946,1,One thing i always tell my lor cousins big cousins my bitches &amp;&amp; niggah u always gonna be good regardless
3947,1,One thing i always tell my lor cousins big cousins my bitches &amp;&amp; niggah u always gonna be good regardless
3948,1,@###### BORING&amp;HACK allah and mohamed are also against fags.PLEASE mention them as well.did God take away your balls as punishment?
3949,1,@###### BORING&amp;HACK allah and mohamed are also against fags.PLEASE mention them as well.did God take away your balls as punishment?
3950,0,@###### BORING&amp;HACK allah and mohamed are also against fags.PLEASE mention them as well.did God take away your balls as punishment?
3951,1,#IfWeDate i eat da pussy better than a lesbian.
3952,1,#IfWeDate i eat da pussy better than a lesbian.
3953,1,#IfWeDate i eat da pussy better than a lesbian.
3954,0,You hoes are in for a pleasant surprise &#128540;&#128527;
3955,1,You hoes are in for a pleasant surprise &#128540;&#128527;
3956,1,You hoes are in for a pleasant surprise &#128540;&#128527;
3957,0,@###### my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna
3958,1,@###### my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna
3959,0,@###### my pops is from New York. My family is Yankee obsessed. My sister literally cried when she heard he was gonna
3960,1,"""@###### I probably wouldn&#8217;t mind school as much if we didn&#8217;t have to deal with bitch ass teachers"". Retweet"
3961,0,"""@###### I probably wouldn&#8217;t mind school as much if we didn&#8217;t have to deal with bitch ass teachers"". Retweet"
3962,1,"""@###### I probably wouldn&#8217;t mind school as much if we didn&#8217;t have to deal with bitch ass teachers"". Retweet"
3963,0,&#8220;@###### &#8220;@###### #SingleBecause ill find a cute hoosier to date next year &#128527;&#8221; @###### @######
3964,0,&#8220;@###### &#8220;@###### #SingleBecause ill find a cute hoosier to date next year &#128527;&#8221; @###### @######
3965,0,&#8220;@###### &#8220;@###### #SingleBecause ill find a cute hoosier to date next year &#128527;&#8221; @###### @######
3966,1,Think it's okay to take my property and break it? Fuck you bitch
3967,1,Think it's okay to take my property and break it? Fuck you bitch
3968,1,Think it's okay to take my property and break it? Fuck you bitch
3969,1,@###### &#128514;&#128514; my fault it sound like it fucc nicca
3970,1,@###### &#128514;&#128514; my fault it sound like it fucc nicca
3971,1,@###### &#128514;&#128514; my fault it sound like it fucc nicca
3972,1,RT @###### #Fellas: Would you shit on a bitch if she asked you like that Biggie skit? + I'll take my dick and go home.
3973,1,RT @###### #Fellas: Would you shit on a bitch if she asked you like that Biggie skit? + I'll take my dick and go home.
3974,1,RT @###### #Fellas: Would you shit on a bitch if she asked you like that Biggie skit? + I'll take my dick and go home.
3975,0,RT @###### Destroying a team that talked trash before the game &gt;&gt; &#128076;
3976,0,RT @###### Destroying a team that talked trash before the game &gt;&gt; &#128076;
3977,0,RT @###### Destroying a team that talked trash before the game &gt;&gt; &#128076;
3978,1,@###### @###### chill ur pussy gay af
3979,1,@###### @###### chill ur pussy gay af
3980,1,@###### @###### chill ur pussy gay af
3981,0,"Not trash, just plain as fuck for $225. And come on, no elephant print on a 3?"
3982,0,"Not trash, just plain as fuck for $225. And come on, no elephant print on a 3?"
3983,0,"Not trash, just plain as fuck for $225. And come on, no elephant print on a 3?"
3984,0,RT @###### If you cant pass the asvab you might as well just go full retard
3985,1,RT @###### If you cant pass the asvab you might as well just go full retard
3986,1,RT @###### If you cant pass the asvab you might as well just go full retard
3987,0,.@###### @###### @###### Try visiting @###### at night for a real spook!
3988,0,.@###### @###### @###### Try visiting @###### at night for a real spook!
3989,0,.@###### @###### @###### Try visiting @###### at night for a real spook!
3990,0,@###### Hope she's larger than a bird.
3991,0,@###### Hope she's larger than a bird.
3992,0,@###### Hope she's larger than a bird.
3993,1,@###### nope not at all but I'm stuck in a house full of fucking niggers help me escape &#128553;
3994,1,@###### nope not at all but I'm stuck in a house full of fucking niggers help me escape &#128553;
3995,0,@###### nope not at all but I'm stuck in a house full of fucking niggers help me escape &#128553;
3998,1,"RT @###### ""@###### hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;"
3999,1,"RT @###### ""@###### hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;"
4000,1,"RT @###### ""@###### hey dicklicker! it says im happily divorced not bitter! homophobic? im not scared of queers..i hate em! fudg&#8230;"
4001,1,@###### @###### like I really want a rafter monkey
4002,1,@###### @###### like I really want a rafter monkey
4003,0,@###### @###### like I really want a rafter monkey
4004,1,Its theTURE of birds. YOU LET ONE of them eat---Next thing you know you've invited the entire ecosystem to shit on your car. #SFvsSTL
4005,0,Its theTURE of birds. YOU LET ONE of them eat---Next thing you know you've invited the entire ecosystem to shit on your car. #SFvsSTL
4006,1,Its theTURE of birds. YOU LET ONE of them eat---Next thing you know you've invited the entire ecosystem to shit on your car. #SFvsSTL
4007,1,"@###### You can bet Valerie Jarret has her hands all over this ""humanitarian Crisis"". I Didn't vote for that commie bitch."
4008,1,"@###### You can bet Valerie Jarret has her hands all over this ""humanitarian Crisis"". I Didn't vote for that commie bitch."
4009,1,"@###### You can bet Valerie Jarret has her hands all over this ""humanitarian Crisis"". I Didn't vote for that commie bitch."
4010,0,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans &amp; trailer park trash white girls."
4011,0,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans &amp; trailer park trash white girls."
4012,0,"Aint nobody wearing those new Westbrook ""Jordan's"" but Mexicans &amp; trailer park trash white girls."
4013,1,@###### niccas dnt kno bout da art of finessin
4014,1,@###### niccas dnt kno bout da art of finessin
4015,1,@###### niccas dnt kno bout da art of finessin
4016,0,HBA trash
4017,0,HBA trash
4018,0,HBA trash
4019,0,"RT @###### ""If you dont text me first, we dont text at all""
Thats why you're lonely and single, you stupid bitch."
4020,0,"RT @###### ""If you dont text me first, we dont text at all""
Thats why you're lonely and single, you stupid bitch."
4021,0,"RT @###### ""If you dont text me first, we dont text at all""
Thats why you're lonely and single, you stupid bitch."
4022,0,Sapete che? Vi odio..... ho finito..
4023,0,Sapete che? Vi odio..... ho finito..
4024,0,Sapete che? Vi odio..... ho finito..
4025,0,"There are LOTS of top tier wrestlers who started as ""yardies""."
4026,0,"There are LOTS of top tier wrestlers who started as ""yardies""."
4027,0,"There are LOTS of top tier wrestlers who started as ""yardies""."
4028,1,"RT @###### @###### they should be ashamed of themselves. I'll be single for life before I fuck w a nasty, faggot ass white man."
4029,0,"RT @###### @###### they should be ashamed of themselves. I'll be single for life before I fuck w a nasty, faggot ass white man."
4030,1,"RT @###### @###### they should be ashamed of themselves. I'll be single for life before I fuck w a nasty, faggot ass white man."
4031,1,@###### smh what's wrong wit u ho
4032,1,@###### smh what's wrong wit u ho
4033,1,@###### smh what's wrong wit u ho
4034,1,"&#8220;@###### I'm a pro at losing followers. Some people just can't handle my excessive use of the work ""cunt"".&#8221; Mines cause I say fuck"
4035,1,"&#8220;@###### I'm a pro at losing followers. Some people just can't handle my excessive use of the work ""cunt"".&#8221; Mines cause I say fuck"
4036,1,"&#8220;@###### I'm a pro at losing followers. Some people just can't handle my excessive use of the work ""cunt"".&#8221; Mines cause I say fuck"
4037,1,&#8220;@###### Tea bag a bitch.&#8221; Pahahaha
4038,1,&#8220;@###### Tea bag a bitch.&#8221; Pahahaha
4039,1,&#8220;@###### Tea bag a bitch.&#8221; Pahahaha
4040,0,"@###### way to take orders like a little bitch, bitch"
4041,0,"@###### way to take orders like a little bitch, bitch"
4042,1,"@###### way to take orders like a little bitch, bitch"
4043,0,@###### okay closet fag
4044,1,@###### okay closet fag
4045,1,@###### okay closet fag
4046,1,RT @###### free wop
4047,0,RT @###### free wop
4048,1,RT @###### free wop
4049,0,"""@###### YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck"
4050,0,"""@###### YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck"
4051,0,"""@###### YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck"
4052,1,RT @###### You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;
4053,0,RT @###### You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;
4054,1,RT @###### You can no longer run a business n America unless it's deemed acceptable by 1 political group of retards known as democr&#8230;
4055,1,dear michele bachman... shut the fuck up you crazy bitch.
4056,1,dear michele bachman... shut the fuck up you crazy bitch.
4057,1,dear michele bachman... shut the fuck up you crazy bitch.
4058,1,RT @###### dont no nigga want a broke bitch &#128544;&#128079;&#128514;&#9996;
4059,1,RT @###### dont no nigga want a broke bitch &#128544;&#128079;&#128514;&#9996;
4060,1,RT @###### dont no nigga want a broke bitch &#128544;&#128079;&#128514;&#9996;
4061,1,darf retarded lol
4062,1,darf retarded lol
4063,1,darf retarded lol
4064,1,Kawasaki dating a faggot smh
4065,1,Kawasaki dating a faggot smh
4066,1,Kawasaki dating a faggot smh
4067,1,Well good morning early birds.. t minus 47 mins until thee clock out. Then breakfast shower rub one and sleep!
4068,1,Well good morning early birds.. t minus 47 mins until thee clock out. Then breakfast shower rub one and sleep!
4069,0,Well good morning early birds.. t minus 47 mins until thee clock out. Then breakfast shower rub one and sleep!
4070,1,@###### if the faggots can have a page y cant they?faggots offend me more than them
4071,1,@###### if the faggots can have a page y cant they?faggots offend me more than them
4072,1,@###### if the faggots can have a page y cant they?faggots offend me more than them
4073,0,@###### &#128514;&#128514; Shy Glizzy
4074,0,@###### &#128514;&#128514; Shy Glizzy
4075,0,@###### &#128514;&#128514; Shy Glizzy
4076,1,RT @###### Boys get thirsty and grimey for a girl no pussy getting ass niggas
4077,1,RT @###### Boys get thirsty and grimey for a girl no pussy getting ass niggas
4078,1,RT @###### Boys get thirsty and grimey for a girl no pussy getting ass niggas
4081,1,I like how niggas try an come at me and im like do it then bitch and they dont do shit. Pussies
4082,1,I like how niggas try an come at me and im like do it then bitch and they dont do shit. Pussies
4083,1,I like how niggas try an come at me and im like do it then bitch and they dont do shit. Pussies
4084,0,"RT @###### Why do the trashiest, really ghetto girls always get the most likes and comments on insta? Boys up and down their pictures a&#8230;"
4085,0,"RT @###### Why do the trashiest, really ghetto girls always get the most likes and comments on insta? Boys up and down their pictures a&#8230;"
4086,1,"RT @###### Why do the trashiest, really ghetto girls always get the most likes and comments on insta? Boys up and down their pictures a&#8230;"
4087,1,"""@###### Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday"
4088,0,"""@###### Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday"
4089,1,"""@###### Sad knowing that most hoes won't fuck with you bc you ain't got stacks."" wait till friday"
4090,0,RT @###### On Nigger Day we honor nigger traditions by not working.
4091,1,RT @###### On Nigger Day we honor nigger traditions by not working.
4092,1,RT @###### On Nigger Day we honor nigger traditions by not working.
4093,1,@###### @###### @###### @###### poor 5SOS has annoying ass cunts as fans. They don't care about you at all you know.
4094,1,@###### @###### @###### @###### poor 5SOS has annoying ass cunts as fans. They don't care about you at all you know.
4095,1,@###### @###### @###### @###### poor 5SOS has annoying ass cunts as fans. They don't care about you at all you know.
4100,1,@###### lmao real shit though them bitches be dumb as fuck smh
4101,1,@###### lmao real shit though them bitches be dumb as fuck smh
4102,1,@###### lmao real shit though them bitches be dumb as fuck smh
4103,1,&#8220;@###### And happy to be hoes too. Smh.&#8221;better than being in denial
4104,1,&#8220;@###### And happy to be hoes too. Smh.&#8221;better than being in denial
4105,1,&#8220;@###### And happy to be hoes too. Smh.&#8221;better than being in denial
4106,0,"I'm starting to not like meek, this nig a lil to arrogant for me"
4107,0,"I'm starting to not like meek, this nig a lil to arrogant for me"
4108,0,"I'm starting to not like meek, this nig a lil to arrogant for me"
4109,1,RT @###### Chile I'm taking greyhound everywhere from now on. Yo hoes and bout to fly me into no building or fly me over the Bermuda &#8230;
4110,0,RT @###### Chile I'm taking greyhound everywhere from now on. Yo hoes and bout to fly me into no building or fly me over the Bermuda &#8230;
4111,1,RT @###### Chile I'm taking greyhound everywhere from now on. Yo hoes and bout to fly me into no building or fly me over the Bermuda &#8230;
4112,0,I learnt about birds as a child. Best time to learn @######
4113,0,I learnt about birds as a child. Best time to learn @######
4114,0,I learnt about birds as a child. Best time to learn @######
4115,1,@###### @###### don't call my buddy Cambron retarded man smh. Thats rude.
4116,1,@###### @###### don't call my buddy Cambron retarded man smh. Thats rude.
4117,1,@###### @###### don't call my buddy Cambron retarded man smh. Thats rude.
4118,1,Elizabeth is a.stupid hoe.
4119,1,Elizabeth is a.stupid hoe.
4120,0,Elizabeth is a.stupid hoe.
4121,1,RT @###### Dr. Suess made his own words to rhyme off of. nigga was trash. i hated them books as a kid.
4122,1,RT @###### Dr. Suess made his own words to rhyme off of. nigga was trash. i hated them books as a kid.
4123,1,RT @###### Dr. Suess made his own words to rhyme off of. nigga was trash. i hated them books as a kid.
4124,0,"RT @###### The recommended serving size for brownies is ""all of them."""
4125,0,"RT @###### The recommended serving size for brownies is ""all of them."""
4126,0,"RT @###### The recommended serving size for brownies is ""all of them."""
4127,1,RT @###### &#128514;&#128514; hoes be in everybody clothes and got the nerve to take a picture man that shit crazy !
4128,1,RT @###### &#128514;&#128514; hoes be in everybody clothes and got the nerve to take a picture man that shit crazy !
4129,1,RT @###### &#128514;&#128514; hoes be in everybody clothes and got the nerve to take a picture man that shit crazy !
4130,1,RT @###### That outside dick keep dem hoes sick...
4131,1,RT @###### That outside dick keep dem hoes sick...
4132,1,RT @###### That outside dick keep dem hoes sick...
4133,1,RT @###### lol Lebron bitch ass always making a spectacle look at me ass nigga
4134,1,RT @###### lol Lebron bitch ass always making a spectacle look at me ass nigga
4135,1,RT @###### lol Lebron bitch ass always making a spectacle look at me ass nigga
4136,0,"@###### you tell me, coon."
4137,0,"@###### you tell me, coon."
4138,0,"@###### you tell me, coon."
4139,0,"@###### I am brown, while you are black and ignorant, your stupidity makes me sick, typical thug looking nigger."
4140,0,"@###### I am brown, while you are black and ignorant, your stupidity makes me sick, typical thug looking nigger."
4141,1,"@###### I am brown, while you are black and ignorant, your stupidity makes me sick, typical thug looking nigger."
4142,0,"@###### aw drake is, do you sit in the corner and cry when you listen to him? lmfao, pussy dick rider, how drakes cock taste faggot."
4143,0,"@###### aw drake is, do you sit in the corner and cry when you listen to him? lmfao, pussy dick rider, how drakes cock taste faggot."
4144,0,"@###### aw drake is, do you sit in the corner and cry when you listen to him? lmfao, pussy dick rider, how drakes cock taste faggot."
4145,1,Your pathetic plan failed. Enjoy my phone you fucking monkey. Let me see your ass at Benton park. You wanna talk shit I'll carve your face.
4146,1,Your pathetic plan failed. Enjoy my phone you fucking monkey. Let me see your ass at Benton park. You wanna talk shit I'll carve your face.
4147,1,Your pathetic plan failed. Enjoy my phone you fucking monkey. Let me see your ass at Benton park. You wanna talk shit I'll carve your face.
4148,1,addicted to pussy poppin
4149,1,addicted to pussy poppin
4150,1,addicted to pussy poppin
4151,1,i aint worried about a nigga takin my bitch.
4152,1,i aint worried about a nigga takin my bitch.
4153,1,i aint worried about a nigga takin my bitch.
4154,1,dem niggas ca have them white hoes.... I love my beautiful black sistas....
4155,1,dem niggas ca have them white hoes.... I love my beautiful black sistas....
4156,0,dem niggas ca have them white hoes.... I love my beautiful black sistas....
4157,1,RT @###### Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;
4158,1,RT @###### Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;
4159,1,RT @###### Fuck the Islamic State!! We will kill those cunts&#127468;&#127463;
4160,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
4161,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
4162,0,"RT @###### @###### lmfaoo NEVER I be Dolo , I dont got no niggas, &amp; for my old hoes FUCK ALL THEM &#128074;&#128514;&#128514;&#128514;"
4163,0,@###### We hate them more than the Cowboys and Yankees.
4164,0,@###### We hate them more than the Cowboys and Yankees.
4165,0,@###### We hate them more than the Cowboys and Yankees.
4166,0,Now infuriated Jihadis are putting out murder requests on #Saudi fighter pilots who participated in the bombings in #Syria #ISIS
4167,0,Now infuriated Jihadis are putting out murder requests on #Saudi fighter pilots who participated in the bombings in #Syria #ISIS
4168,0,Now infuriated Jihadis are putting out murder requests on #Saudi fighter pilots who participated in the bombings in #Syria #ISIS
4169,0,People on this site are fucking retarded sometimes
4170,1,People on this site are fucking retarded sometimes
4171,1,People on this site are fucking retarded sometimes
4172,1,"RT @###### Every time a Black woman says ""oh bitch"", I smile."
4173,1,"RT @###### Every time a Black woman says ""oh bitch"", I smile."
4174,1,"RT @###### Every time a Black woman says ""oh bitch"", I smile."
4175,0,Frustration can be a bitch !
4176,1,Frustration can be a bitch !
4177,1,Frustration can be a bitch !
4178,1,Ankles &#128128;&#128514;&#8220;@###### &#8220;@###### Hood bitches with long weave is the worst thing ever&#8221; weave that be touching their ashy ankles &#128567;&#8221;
4179,1,Ankles &#128128;&#128514;&#8220;@###### &#8220;@###### Hood bitches with long weave is the worst thing ever&#8221; weave that be touching their ashy ankles &#128567;&#8221;
4180,1,Ankles &#128128;&#128514;&#8220;@###### &#8220;@###### Hood bitches with long weave is the worst thing ever&#8221; weave that be touching their ashy ankles &#128567;&#8221;
4181,1,It's this dyke chick cut hair in the barbershop look just like Future
4182,1,It's this dyke chick cut hair in the barbershop look just like Future
4183,0,It's this dyke chick cut hair in the barbershop look just like Future
4184,1,RT @###### Only low self esteem niggas walk around braggin about bitches he fucked! They have something to prove to ppl
4185,1,RT @###### Only low self esteem niggas walk around braggin about bitches he fucked! They have something to prove to ppl
4186,1,RT @###### Only low self esteem niggas walk around braggin about bitches he fucked! They have something to prove to ppl
4187,0,RT @###### i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until 4 ho&#8230;
4188,0,RT @###### i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until 4 ho&#8230;
4189,0,RT @###### i am that horrible friend who reads your text then puts the phone down to do something and forgets to reply until 4 ho&#8230;
4190,1,Let a bitch say I got a small dick on god I'll whip that shit out and show everyone in the room what I got. Blessed.
4191,1,Let a bitch say I got a small dick on god I'll whip that shit out and show everyone in the room what I got. Blessed.
4192,1,Let a bitch say I got a small dick on god I'll whip that shit out and show everyone in the room what I got. Blessed.
4193,0,"Iknow a couple mf that does this, there favorite line i wouldnt Do that thats Young. bitch STOPP ' YOUR young minded"
4194,0,"Iknow a couple mf that does this, there favorite line i wouldnt Do that thats Young. bitch STOPP ' YOUR young minded"
4195,1,"Iknow a couple mf that does this, there favorite line i wouldnt Do that thats Young. bitch STOPP ' YOUR young minded"
4196,0,Epic mickey time? Nahh.. Two and a half men while i shiver. Tht sounds more like it.
4197,0,Epic mickey time? Nahh.. Two and a half men while i shiver. Tht sounds more like it.
4198,0,Epic mickey time? Nahh.. Two and a half men while i shiver. Tht sounds more like it.
4199,0,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down
4200,0,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down
4201,0,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down
4202,0,"I, for one, welcome our new Eastern Panhandle overlords, and hope they do a better job than the yokels who got us here in the first place."
4203,0,"I, for one, welcome our new Eastern Panhandle overlords, and hope they do a better job than the yokels who got us here in the first place."
