,offensive.language,tweet_hashed
3070,0.0,Is it weird licking your own nip?
3071,0.0,Is it weird licking your own nip?
3072,0.0,Is it weird licking your own nip?
3073,0.0,All the hoes know who I rock wit &#128175;
3074,1.0,All the hoes know who I rock wit &#128175;
3075,0.0,All the hoes know who I rock wit &#128175;
3076,0.0,"RT @###### Pissed in shower, now checking for yellow legs."
3077,0.0,"RT @###### Pissed in shower, now checking for yellow legs."
3078,0.0,"RT @###### Pissed in shower, now checking for yellow legs."
3079,0.0,Lauren &amp; I ate candy we found on the floor during class we are trash
3080,0.0,Lauren &amp; I ate candy we found on the floor during class we are trash
3081,0.0,Lauren &amp; I ate candy we found on the floor during class we are trash
3082,1.0,RT @###### My bitch wanna post a thirst trap ima just not pay the water bill that month. We all gon be thirsty
3083,1.0,RT @###### My bitch wanna post a thirst trap ima just not pay the water bill that month. We all gon be thirsty
3084,1.0,RT @###### My bitch wanna post a thirst trap ima just not pay the water bill that month. We all gon be thirsty
3085,1.0,"&#8220;@###### It's like when a bitch gotta pretty pussy but it's loose .&#8221;
#witchcraft"
3086,0.0,"&#8220;@###### It's like when a bitch gotta pretty pussy but it's loose .&#8221;
#witchcraft"
3087,1.0,"&#8220;@###### It's like when a bitch gotta pretty pussy but it's loose .&#8221;
#witchcraft"
3088,1.0,Idiotic censorship drive by #France President fails to understand that he's empowering Jihadis by censoring the internet wholesale #fail
3089,0.0,Idiotic censorship drive by #France President fails to understand that he's empowering Jihadis by censoring the internet wholesale #fail
3090,0.0,Idiotic censorship drive by #France President fails to understand that he's empowering Jihadis by censoring the internet wholesale #fail
3091,1.0,&#8220;@###### &#128514;&#128169;RT @###### Lemme find out you niggaz letting bitches shit on yo faces&#8221; &#128557; niggas is weirdos
3092,1.0,&#8220;@###### &#128514;&#128169;RT @###### Lemme find out you niggaz letting bitches shit on yo faces&#8221; &#128557; niggas is weirdos
3093,1.0,&#8220;@###### &#128514;&#128169;RT @###### Lemme find out you niggaz letting bitches shit on yo faces&#8221; &#128557; niggas is weirdos
3094,1.0,"Hahahaaha my teacher just realed these thots. She said ""You need to stop acting ghetto cause its not cute"""
3095,0.0,"Hahahaaha my teacher just realed these thots. She said ""You need to stop acting ghetto cause its not cute"""
3096,1.0,"Hahahaaha my teacher just realed these thots. She said ""You need to stop acting ghetto cause its not cute"""
3097,0.0,LOL there's a talking monkey live on the internet! Will wonders never cease?
3098,0.0,LOL there's a talking monkey live on the internet! Will wonders never cease?
3099,1.0,LOL there's a talking monkey live on the internet! Will wonders never cease?
3100,0.0,slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh
3101,0.0,slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh
3102,1.0,slow replies make me feel like a retard and I just want to put my foot through a wall... hjhdyhdhlgjdftilh
3103,1.0,This girl is retarded
3104,1.0,This girl is retarded
3105,1.0,This girl is retarded
3106,0.0,@###### their tortillas are trash though.
3107,0.0,@###### their tortillas are trash though.
3108,0.0,@###### their tortillas are trash though.
3109,1.0,Can't be a major nigga with a minor hoe
3110,0.0,Can't be a major nigga with a minor hoe
3111,1.0,Can't be a major nigga with a minor hoe
3112,1.0,The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?
3113,0.0,The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?
3114,0.0,The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?
3115,0.0,"A white lighter is bad luck, not yellow ur stupid"
3116,0.0,"A white lighter is bad luck, not yellow ur stupid"
3117,0.0,"A white lighter is bad luck, not yellow ur stupid"
3118,1.0,"&#8220;@###### Mom : Dont call a girl a bitch. That's somebody's daughter,sister,niece...Me : And somebody's bitch too&#8221;"
3119,1.0,"&#8220;@###### Mom : Dont call a girl a bitch. That's somebody's daughter,sister,niece...Me : And somebody's bitch too&#8221;"
3120,1.0,"&#8220;@###### Mom : Dont call a girl a bitch. That's somebody's daughter,sister,niece...Me : And somebody's bitch too&#8221;"
3121,0.0,@###### Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @###### #FallingInTheDraft
3122,0.0,@###### Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @###### #FallingInTheDraft
3123,1.0,@###### Asains had to take the Wu Tang Clan; the draft was suppose to be for half breed like me and @###### #FallingInTheDraft
3124,1.0,Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck &#128514;&#128514;&#128514; #fucknigga
3125,1.0,Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck &#128514;&#128514;&#128514; #fucknigga
3126,1.0,Nobody cares you fucking fag damn you bring bitches water even though youre thirsty as fuck &#128514;&#128514;&#128514; #fucknigga
3127,1.0,y'all remember that tall ass dyke named Jay??? Lmfaooo
3128,1.0,y'all remember that tall ass dyke named Jay??? Lmfaooo
3129,1.0,y'all remember that tall ass dyke named Jay??? Lmfaooo
3130,1.0,@###### mannn Mexicans in Houston LOVE their high school freshman hoes
3131,1.0,@###### mannn Mexicans in Houston LOVE their high school freshman hoes
3132,0.0,@###### mannn Mexicans in Houston LOVE their high school freshman hoes
3133,1.0,Members of non-traditional religions are all sub-human trash.
3134,0.0,Members of non-traditional religions are all sub-human trash.
3135,1.0,Members of non-traditional religions are all sub-human trash.
3136,1.0,' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .
3137,0.0,' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .
3138,1.0,' R.I.P Deshawn &#1041243; . I don't know him but I know a darkskin niggah in the hood named Deshawn getting shot tonight .
3139,1.0,@###### &#128539;&#128539;&#128539; yaaaas bitch
3140,1.0,@###### &#128539;&#128539;&#128539; yaaaas bitch
3141,1.0,@###### &#128539;&#128539;&#128539; yaaaas bitch
3142,1.0,"Eat her pussy when she madEat her pussy when she sad
Eat her pussy when she sleep&#128564;
Eat her pussy when she horny
EAT HER PUSSY"
3143,0.0,"Eat her pussy when she madEat her pussy when she sad
Eat her pussy when she sleep&#128564;
Eat her pussy when she horny
EAT HER PUSSY"
3144,1.0,"Eat her pussy when she madEat her pussy when she sad
Eat her pussy when she sleep&#128564;
Eat her pussy when she horny
EAT HER PUSSY"
3145,0.0,RT @###### Water is wet. RT @###### Nike DC is trash.
3146,0.0,RT @###### Water is wet. RT @###### Nike DC is trash.
3147,0.0,RT @###### Water is wet. RT @###### Nike DC is trash.
3148,1.0,Niggaz irrational these days...Quick to jump bad bout a bitch...
3149,0.0,Niggaz irrational these days...Quick to jump bad bout a bitch...
3150,1.0,Niggaz irrational these days...Quick to jump bad bout a bitch...
3151,1.0,I wish ya nighas stressed ya kids like ya stress these lame bitches.
3152,1.0,I wish ya nighas stressed ya kids like ya stress these lame bitches.
3153,1.0,I wish ya nighas stressed ya kids like ya stress these lame bitches.
3154,1.0,@###### pats owner is a kike.
3155,1.0,@###### pats owner is a kike.
3156,1.0,@###### pats owner is a kike.
3157,1.0,@###### for reals psycho ass bitch lol
3158,1.0,@###### for reals psycho ass bitch lol
3159,1.0,@###### for reals psycho ass bitch lol
3160,0.0,Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me
3161,0.0,Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me
3162,1.0,Sorry fo da rant. It make me mad and ashamed to be colored. I wish I be white so y'all would like me
3163,1.0,@###### @###### @###### 3/4 of a citizen. I said it for you maria you spic
3164,1.0,@###### @###### @###### 3/4 of a citizen. I said it for you maria you spic
3165,0.0,@###### @###### @###### 3/4 of a citizen. I said it for you maria you spic
3166,0.0,&#8220;@###### Lance Stevenson gone leave Indiana&#8221; he trash anyway
3167,1.0,&#8220;@###### Lance Stevenson gone leave Indiana&#8221; he trash anyway
3168,0.0,&#8220;@###### Lance Stevenson gone leave Indiana&#8221; he trash anyway
3169,0.0,just found out @###### has an #Australian president! #hoosiers are my team #hoosierstate #indiana #iu #iubb #big10 20-2 tonight!
3170,1.0,just found out @###### has an #Australian president! #hoosiers are my team #hoosierstate #indiana #iu #iubb #big10 20-2 tonight!
3171,0.0,just found out @###### has an #Australian president! #hoosiers are my team #hoosierstate #indiana #iu #iubb #big10 20-2 tonight!
3172,1.0,RT @###### I aint nun to cut that bitch off
3173,1.0,RT @###### I aint nun to cut that bitch off
3174,1.0,RT @###### I aint nun to cut that bitch off
3175,1.0,"&#8220;@###### Shorty name is "" Masika"" and y'all surprised she a hoe.&#8221;&#128514;"
3176,1.0,"&#8220;@###### Shorty name is "" Masika"" and y'all surprised she a hoe.&#8221;&#128514;"
3177,1.0,"&#8220;@###### Shorty name is "" Masika"" and y'all surprised she a hoe.&#8221;&#128514;"
3178,0.0,@###### lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;
3179,1.0,@###### lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;
3180,1.0,@###### lemme guess you wore the hilly hicks sweats/leggings &#128514;&#128514;&#127874;&#127856;&#128079;&#127825;
3181,0.0,@###### He's definitely trash. But if Bill Cohwer or Stanford 's head coach want the job I'd hire them. With a new gm of course
3182,1.0,@###### He's definitely trash. But if Bill Cohwer or Stanford 's head coach want the job I'd hire them. With a new gm of course
3183,0.0,@###### He's definitely trash. But if Bill Cohwer or Stanford 's head coach want the job I'd hire them. With a new gm of course
3184,1.0,RT @###### You got niggas &amp; I got bitches but I want you... &#128149;&#127926;
3185,1.0,RT @###### You got niggas &amp; I got bitches but I want you... &#128149;&#127926;
3186,0.0,RT @###### You got niggas &amp; I got bitches but I want you... &#128149;&#127926;
3187,1.0,RT @###### wow well aren't you just a fucking cunt :)
3188,0.0,RT @###### wow well aren't you just a fucking cunt :)
3189,0.0,RT @###### wow well aren't you just a fucking cunt :)
3190,1.0,wow.... a bird just shitted on me
3191,1.0,wow.... a bird just shitted on me
3192,1.0,wow.... a bird just shitted on me
3193,0.0,Flappy bird instead of studying? Sounds great.&#128527; &#128555;#flappybirdisruiningmylife
3194,0.0,Flappy bird instead of studying? Sounds great.&#128527; &#128555;#flappybirdisruiningmylife
3195,0.0,Flappy bird instead of studying? Sounds great.&#128527; &#128555;#flappybirdisruiningmylife
3196,1.0,Making up Drake disses&gt;&gt; RT @###### @###### cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA
3197,0.0,Making up Drake disses&gt;&gt; RT @###### @###### cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA
3198,0.0,Making up Drake disses&gt;&gt; RT @###### @###### cant wait to call it trash and tell everyone that B L U will forver be the goat out of LA
3199,1.0,"@###### if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
3200,1.0,"@###### if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
3201,1.0,"@###### if only there was a medal for that: ""we hate fags, but we won't kill them"" medal. Thank u for the privilege to let fags live."
3202,0.0,"&#8220;@###### When you live this gay, you can't be afraid of two black dicks in your butt"" you fucking queer"
3203,0.0,"&#8220;@###### When you live this gay, you can't be afraid of two black dicks in your butt"" you fucking queer"
3204,1.0,"&#8220;@###### When you live this gay, you can't be afraid of two black dicks in your butt"" you fucking queer"
3205,1.0,"""@###### I would wife a hoe only cuz we wouldn't care that we cheating in each other."" ...why force the relationship in the first place?"
3206,1.0,"""@###### I would wife a hoe only cuz we wouldn't care that we cheating in each other."" ...why force the relationship in the first place?"
3207,1.0,"""@###### I would wife a hoe only cuz we wouldn't care that we cheating in each other."" ...why force the relationship in the first place?"
3208,0.0,Cavs trash too
3209,0.0,Cavs trash too
3210,0.0,Cavs trash too
3211,0.0,Knock em down wit sum chunky &#128548;&#128299;
3212,0.0,Knock em down wit sum chunky &#128548;&#128299;
3213,0.0,Knock em down wit sum chunky &#128548;&#128299;
3214,1.0,@###### #Savages Day is like coloreds dat wrap day hoes like mummies
3215,1.0,@###### #Savages Day is like coloreds dat wrap day hoes like mummies
3216,0.0,@###### #Savages Day is like coloreds dat wrap day hoes like mummies
3217,1.0,This nigga solving rubik cubes doing magic tricks &amp; he still ain't getting no pussy &#128514;&#128514;&#128514;
3218,1.0,This nigga solving rubik cubes doing magic tricks &amp; he still ain't getting no pussy &#128514;&#128514;&#128514;
3219,0.0,This nigga solving rubik cubes doing magic tricks &amp; he still ain't getting no pussy &#128514;&#128514;&#128514;
3220,1.0,Lol Nicca dime game got soo much clout niccas goin to da store to buy sum dice
3221,1.0,Lol Nicca dime game got soo much clout niccas goin to da store to buy sum dice
3222,0.0,Lol Nicca dime game got soo much clout niccas goin to da store to buy sum dice
3223,1.0,Two red bones kissin n da back seat
3224,0.0,Two red bones kissin n da back seat
3225,1.0,Two red bones kissin n da back seat
3226,0.0,Boosie ran this hoe
3227,0.0,Boosie ran this hoe
3228,1.0,Boosie ran this hoe
3229,0.0,@###### @###### that was my mock done on a simulator check it out pick your team how many rounds and go for it
3230,0.0,@###### @###### that was my mock done on a simulator check it out pick your team how many rounds and go for it
3231,0.0,@###### @###### that was my mock done on a simulator check it out pick your team how many rounds and go for it
3232,0.0,RT @###### i'm so hungry if someone would send me a flying parachute with brownies attached to it like they do in the hunger games tha&#8230;
3233,0.0,RT @###### i'm so hungry if someone would send me a flying parachute with brownies attached to it like they do in the hunger games tha&#8230;
3234,0.0,RT @###### i'm so hungry if someone would send me a flying parachute with brownies attached to it like they do in the hunger games tha&#8230;
3235,1.0,@###### @###### aahahah who the fuck watches that trash?
3236,1.0,@###### @###### aahahah who the fuck watches that trash?
3237,1.0,@###### @###### aahahah who the fuck watches that trash?
3238,0.0,@###### @###### @###### I just wanted brownies man
3239,0.0,@###### @###### @###### I just wanted brownies man
3240,0.0,@###### @###### @###### I just wanted brownies man
3241,0.0,one of my cats killed a baby bird and a cardinal
3242,0.0,one of my cats killed a baby bird and a cardinal
3243,0.0,one of my cats killed a baby bird and a cardinal
3244,0.0,"Lmao the shovel video is pretty awesome, she went down like a ton of bricks lol. Gotta love honky riff raff savages. That is all."
3245,0.0,"Lmao the shovel video is pretty awesome, she went down like a ton of bricks lol. Gotta love honky riff raff savages. That is all."
3246,0.0,"Lmao the shovel video is pretty awesome, she went down like a ton of bricks lol. Gotta love honky riff raff savages. That is all."
3247,0.0,@###### would be perfect w/a graham cracker flavored bun or a maple dougnut bar.
3248,1.0,@###### would be perfect w/a graham cracker flavored bun or a maple dougnut bar.
3249,0.0,@###### would be perfect w/a graham cracker flavored bun or a maple dougnut bar.
3250,1.0,Side bitches are basically new relationships started.An addition to the problems you already have with your primary woman.
3251,1.0,Side bitches are basically new relationships started.An addition to the problems you already have with your primary woman.
3252,1.0,Side bitches are basically new relationships started.An addition to the problems you already have with your primary woman.
3253,1.0,#OnlyInAMichaelMyersMovie bitch is running a hundred meter dash on this niqqa WHOS ACTUALLY TAKING HIS TIME WALKING &amp; u still get killed
3254,0.0,#OnlyInAMichaelMyersMovie bitch is running a hundred meter dash on this niqqa WHOS ACTUALLY TAKING HIS TIME WALKING &amp; u still get killed
3255,0.0,#OnlyInAMichaelMyersMovie bitch is running a hundred meter dash on this niqqa WHOS ACTUALLY TAKING HIS TIME WALKING &amp; u still get killed
3256,1.0,RT @###### You're an annoying cunt
3257,1.0,RT @###### You're an annoying cunt
3258,0.0,RT @###### You're an annoying cunt
3259,1.0,"""Everything look better with a bitch next to it"""
3260,1.0,"""Everything look better with a bitch next to it"""
3261,0.0,"""Everything look better with a bitch next to it"""
3265,1.0,@###### those little #ISIS faggots usually have bags over their heads anyway. Makes bullet placement interesting thru a scope.
3266,1.0,@###### those little #ISIS faggots usually have bags over their heads anyway. Makes bullet placement interesting thru a scope.
3267,1.0,@###### those little #ISIS faggots usually have bags over their heads anyway. Makes bullet placement interesting thru a scope.
3268,1.0,RT @###### You other niggas a call up a bitch to fight a bitch naw not me I'm whomp that trick so she can feel where I'm coming from
3269,1.0,RT @###### You other niggas a call up a bitch to fight a bitch naw not me I'm whomp that trick so she can feel where I'm coming from
3270,1.0,RT @###### You other niggas a call up a bitch to fight a bitch naw not me I'm whomp that trick so she can feel where I'm coming from
3271,1.0,"RT @###### Scientists recently discovered that bitches, do in fact, be trippin'."
3272,1.0,"RT @###### Scientists recently discovered that bitches, do in fact, be trippin'."
3273,1.0,"RT @###### Scientists recently discovered that bitches, do in fact, be trippin'."
3274,0.0,@###### @###### stfu bitch
3275,0.0,@###### @###### stfu bitch
3276,1.0,@###### @###### stfu bitch
3277,1.0,Crew neck ass nigguh
3278,0.0,Crew neck ass nigguh
3279,1.0,Crew neck ass nigguh
3280,1.0,&#8220;@###### @###### &#127850;&#127850;&#127850;&#127850;&#127850; bitch ass nigga fuck you ! &#128079;&#128079;&#128079;&#128079;&#128079;&#128077;&#128077;&#128077;&#128077;&#128077;&#8221; &lt;= these hoes ain't got no manners #RealTalk
3281,1.0,&#8220;@###### @###### &#127850;&#127850;&#127850;&#127850;&#127850; bitch ass nigga fuck you ! &#128079;&#128079;&#128079;&#128079;&#128079;&#128077;&#128077;&#128077;&#128077;&#128077;&#8221; &lt;= these hoes ain't got no manners #RealTalk
3282,1.0,&#8220;@###### @###### &#127850;&#127850;&#127850;&#127850;&#127850; bitch ass nigga fuck you ! &#128079;&#128079;&#128079;&#128079;&#128079;&#128077;&#128077;&#128077;&#128077;&#128077;&#8221; &lt;= these hoes ain't got no manners #RealTalk
3283,1.0,@###### #yeet we gotta do at least 3 and drop them bitches in like 2 month intervals or some shit
3284,1.0,@###### #yeet we gotta do at least 3 and drop them bitches in like 2 month intervals or some shit
3285,1.0,@###### #yeet we gotta do at least 3 and drop them bitches in like 2 month intervals or some shit
3286,0.0,Nah Electric Fairy Tale seems cool but I'd rather buy some drugs with that money
3287,0.0,Nah Electric Fairy Tale seems cool but I'd rather buy some drugs with that money
3288,0.0,Nah Electric Fairy Tale seems cool but I'd rather buy some drugs with that money
3289,1.0,"@###### Those niggers disgust me. They should have dealt with 100 years ago, we wouldn't be having these problems now."
3290,1.0,"@###### Those niggers disgust me. They should have dealt with 100 years ago, we wouldn't be having these problems now."
3291,1.0,"@###### Those niggers disgust me. They should have dealt with 100 years ago, we wouldn't be having these problems now."
3295,0.0,Long hair = pussy any time you want it
3296,0.0,Long hair = pussy any time you want it
3297,1.0,Long hair = pussy any time you want it
3298,1.0,@###### thank you jackass zebras
3299,1.0,@###### thank you jackass zebras
3300,1.0,@###### thank you jackass zebras
3301,0.0,@###### hay pussy cat &#128539;&#128541;&#128075;&#128075;
3302,0.0,@###### hay pussy cat &#128539;&#128541;&#128075;&#128075;
3303,0.0,@###### hay pussy cat &#128539;&#128541;&#128075;&#128075;
3304,1.0,@###### i love seing new ones cause i save them and then youse them bitches lmfao
3305,1.0,@###### i love seing new ones cause i save them and then youse them bitches lmfao
3306,1.0,@###### i love seing new ones cause i save them and then youse them bitches lmfao
3307,1.0,@###### @###### I was texting a bitch
3308,1.0,@###### @###### I was texting a bitch
3309,1.0,@###### @###### I was texting a bitch
3310,1.0,@###### shut up you stupid bitch
3311,1.0,@###### shut up you stupid bitch
3312,1.0,@###### shut up you stupid bitch
3313,0.0,"@###### true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao"
3314,0.0,"@###### true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao"
3315,0.0,"@###### true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao"
3316,1.0,@###### r u a faggot?
3317,1.0,@###### r u a faggot?
3318,1.0,@###### r u a faggot?
3319,1.0,@###### @###### Historical point: cracker was a term for the Irish settling in the woods of the mid-Atlantic. Hardly offensive.
3320,1.0,@###### @###### Historical point: cracker was a term for the Irish settling in the woods of the mid-Atlantic. Hardly offensive.
3321,0.0,@###### @###### Historical point: cracker was a term for the Irish settling in the woods of the mid-Atlantic. Hardly offensive.
3324,1.0,"@###### @###### @###### Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil"
3325,1.0,"@###### @###### @###### Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil"
3326,0.0,"@###### @###### @###### Best believe We aint no christian slave brainwash black spooks miss white man, unlike yoself, she devil"
3327,1.0,@###### jk I'd fuck a dog before I fuck you fish pussy
3328,0.0,@###### jk I'd fuck a dog before I fuck you fish pussy
3329,1.0,@###### jk I'd fuck a dog before I fuck you fish pussy
3330,1.0,"@###### Only rich white liberals know what's best for black people. If they don't see that, they're obviously Uncle Toms."
3331,1.0,"@###### Only rich white liberals know what's best for black people. If they don't see that, they're obviously Uncle Toms."
3332,0.0,"@###### Only rich white liberals know what's best for black people. If they don't see that, they're obviously Uncle Toms."
3333,0.0,RT @###### @###### tell him that you chose (A) not to trash the environment while trying to save it like a hypocritical douc&#8230;
3334,0.0,RT @###### @###### tell him that you chose (A) not to trash the environment while trying to save it like a hypocritical douc&#8230;
3335,0.0,RT @###### @###### tell him that you chose (A) not to trash the environment while trying to save it like a hypocritical douc&#8230;
3336,1.0,"RT @###### a girl tweeted ""you might be ghetto if u bring food from outside into the movies""
no u might be stupid if u pay 4.99 for a b&#8230;"
3337,0.0,"RT @###### a girl tweeted ""you might be ghetto if u bring food from outside into the movies""
no u might be stupid if u pay 4.99 for a b&#8230;"
3338,1.0,"RT @###### a girl tweeted ""you might be ghetto if u bring food from outside into the movies""
no u might be stupid if u pay 4.99 for a b&#8230;"
3339,1.0,@###### can we plz go to Starbucks and do that. Ebola sounds like a really ghetto hood name tbh.
3340,1.0,@###### can we plz go to Starbucks and do that. Ebola sounds like a really ghetto hood name tbh.
3341,0.0,@###### can we plz go to Starbucks and do that. Ebola sounds like a really ghetto hood name tbh.
3342,0.0,RT @###### if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform
3343,0.0,RT @###### if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform
3344,0.0,RT @###### if melo go to the bulls they still gon be trash unless melo get special privileges allowin him 2play in a allstar uniform
3345,1.0,Your bitch want to fuck the squad &#128527;&#128076;
3346,1.0,Your bitch want to fuck the squad &#128527;&#128076;
3347,1.0,Your bitch want to fuck the squad &#128527;&#128076;
3351,0.0,People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch
3352,1.0,People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch
3353,1.0,People who don't put their blinkers on seriously just need to crash into a pole or something &#128548; #moveoutmyway#bitch
3354,0.0,@###### I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer
3355,0.0,@###### I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer
3356,0.0,@###### I don't understand the need for multiple autopsies. I guess they're going to keep on until they can slant 1 against the officer
3357,1.0,@###### It's retarded. Ignore the harlem shake fad and hope it goes away soon.
3358,1.0,@###### It's retarded. Ignore the harlem shake fad and hope it goes away soon.
3359,0.0,@###### It's retarded. Ignore the harlem shake fad and hope it goes away soon.
3360,1.0,Charles was eatin trash ass Dominoes in that pic...you know he was still poor at the time lol
3361,0.0,Charles was eatin trash ass Dominoes in that pic...you know he was still poor at the time lol
3362,0.0,Charles was eatin trash ass Dominoes in that pic...you know he was still poor at the time lol
3363,1.0,Haha macklemoore was just on my ferry boat bitches. That black caddy !
3364,1.0,Haha macklemoore was just on my ferry boat bitches. That black caddy !
3365,1.0,Haha macklemoore was just on my ferry boat bitches. That black caddy !
3366,0.0,Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine
3367,1.0,Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine
3368,1.0,Niccas use to be like you always Tryn pull a finesse....Duh nicca I need mine
3369,0.0,That 'Ouija' movie look like trash
3370,0.0,That 'Ouija' movie look like trash
3371,0.0,That 'Ouija' movie look like trash
3372,1.0,Cheater cheater pumpkin eater where'd you find that no good white trash hoe. #trashy #sloots
3373,1.0,Cheater cheater pumpkin eater where'd you find that no good white trash hoe. #trashy #sloots
3374,1.0,Cheater cheater pumpkin eater where'd you find that no good white trash hoe. #trashy #sloots
3375,0.0,RT @###### The person below didn't get a big booty hoe.
3376,1.0,RT @###### The person below didn't get a big booty hoe.
3377,0.0,RT @###### The person below didn't get a big booty hoe.
3378,1.0,Bullets through a nigguh tru jeans
3379,1.0,Bullets through a nigguh tru jeans
3380,0.0,Bullets through a nigguh tru jeans
3381,1.0,RT @###### I love me some down ass bitches.
3382,1.0,RT @###### I love me some down ass bitches.
3383,1.0,RT @###### I love me some down ass bitches.
3384,0.0,The only thing about niccas is they be followers smh .. Be ya self everyone else is taken!!
3385,1.0,The only thing about niccas is they be followers smh .. Be ya self everyone else is taken!!
3386,1.0,The only thing about niccas is they be followers smh .. Be ya self everyone else is taken!!
3387,1.0,"Whoever came up with that "" I don't have no ex's "" sayin must've been a hoe"
3388,1.0,"Whoever came up with that "" I don't have no ex's "" sayin must've been a hoe"
3389,1.0,"Whoever came up with that "" I don't have no ex's "" sayin must've been a hoe"
3390,1.0,"none of them 3 bitches look like dey ca boil a egg, but working at buds broiler...."
3391,1.0,"none of them 3 bitches look like dey ca boil a egg, but working at buds broiler...."
3392,1.0,"none of them 3 bitches look like dey ca boil a egg, but working at buds broiler...."
3393,0.0,@###### @###### I'm not a liberal &amp; I support changing the name. It transcends standard political grandstanding.
3394,0.0,@###### @###### I'm not a liberal &amp; I support changing the name. It transcends standard political grandstanding.
3395,0.0,@###### @###### I'm not a liberal &amp; I support changing the name. It transcends standard political grandstanding.
3396,1.0,@###### you don't know shit about me faggot bitch
3397,1.0,@###### you don't know shit about me faggot bitch
3398,1.0,@###### you don't know shit about me faggot bitch
3399,1.0,@###### @###### bitch ass Jorge Haha ain't you at work nigga?
3400,1.0,@###### @###### bitch ass Jorge Haha ain't you at work nigga?
3401,1.0,@###### @###### bitch ass Jorge Haha ain't you at work nigga?
3402,0.0,"with Louisville (5) losing last night, a win to #iubb (7) tonight should have them back in the top 5! #ncaa #basketball #iu #hoosiers"
3403,0.0,"with Louisville (5) losing last night, a win to #iubb (7) tonight should have them back in the top 5! #ncaa #basketball #iu #hoosiers"
3404,0.0,"with Louisville (5) losing last night, a win to #iubb (7) tonight should have them back in the top 5! #ncaa #basketball #iu #hoosiers"
3405,1.0,"RT @###### As a fat nigga, I ain't ever gotten a broad off anything but the content of my character... Don't no bitches think im sex&#8230;"
3406,1.0,"RT @###### As a fat nigga, I ain't ever gotten a broad off anything but the content of my character... Don't no bitches think im sex&#8230;"
3407,1.0,"RT @###### As a fat nigga, I ain't ever gotten a broad off anything but the content of my character... Don't no bitches think im sex&#8230;"
3408,0.0,RT @###### These hoes is thotful
3409,1.0,RT @###### These hoes is thotful
3410,1.0,RT @###### These hoes is thotful
3411,1.0,Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways
3412,1.0,Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways
3413,1.0,Alright ya faggots. Lets just stop with all the S/O and R/T. No one gives a fuck on what you think of other people. Probably lying anyways
3414,1.0,"Sometimes ppl stay married cuz it's convenient. When u constantly bitch &amp; complain &amp; sleep in separate rooms, it's time to reevaluate."
3415,1.0,"Sometimes ppl stay married cuz it's convenient. When u constantly bitch &amp; complain &amp; sleep in separate rooms, it's time to reevaluate."
3416,1.0,"Sometimes ppl stay married cuz it's convenient. When u constantly bitch &amp; complain &amp; sleep in separate rooms, it's time to reevaluate."
3417,1.0,RT @###### abel is a 43 yrs old beaner working @ home depot and he didn't want to hang out with you = major L
3418,1.0,RT @###### abel is a 43 yrs old beaner working @ home depot and he didn't want to hang out with you = major L
